id,type,log,stack,tags,stamp,trace,reference,microtime,context,user_id
63dad9a2-2749-477e-bb1c-f0cbc1b44fb9,info,"Executing job service [PuffSmith\Updater\UpdaterJobService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-03-06 13:14:48.0,d84ef0ca-0f6e-49ce-8bc4-cc3a3a1ac5b0,14deeea0-67da-424d-8f05-bad1946edb36,1646572488.01918,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
63f677e4-427f-432c-bb57-9e151b24a2c1,info,"Executing job service [Edde\Image\ImageJobService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 05:33:25.0,39635cbd-318d-41a4-8aba-f5a576fa87f5,a6db4621-fe3c-4648-9f88-35da0297f1c7,1644816805.789127,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
641c94f7-8de9-4a47-80f9-0b34273a9090,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-18 21:01:38.0,7082ee8a-4036-4296-a9cc-9637fc8fd64e,c5b90125-12f7-451e-b388-8e500c589593,1645218098.037714,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
642f164e-02ef-4c5c-9a37-939a4b0d1451,debug,Image resized,,Edde\Image\ImageService,2022-02-14 06:29:56.0,e2bec227-c5c7-4148-b947-476878bbb783,01329864-2527-4164-90c5-60ea5087910f,1644820196.750787,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
647a46af-7bc5-4a2a-9f93-48e9b175bc48,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-02-14 06:33:30.0,22b63bd0-7889-496d-9fc6-1f8a355eb19d,,1644820410.28008,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
647fb846-598e-4532-99da-da30b7ee0e00,info,Job (probably) running [yes] [pid: 33]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=2b531485-9973-4641-8bbd-8578e539f037' '--user=cefce5d6-ebbc-42be-b135-0e4c713da34a' '146b31c0-045f-49cf-8791-1c72f60d35b3'].,,job,2022-02-16 20:30:28.0,2b531485-9973-4641-8bbd-8578e539f037,,1645043428.679212,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
64a0fee3-af0b-46af-b89a-4e1fc4c0297d,info,New job [f289a74c-df47-4ca5-8b06-2a673af7ee12].,,job,2022-02-14 01:45:45.0,fe84ec79-b962-4e17-8564-85310a3b85ce,,1644803145.706052,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
64a27aab-1ef0-4187-a445-e43f26f4a081,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-15 11:25:56.0,71bed94b-4c4a-46c0-829d-543bf7befb6d,6384ca0a-ad7c-4f25-ae5d-9ac94c3a5f92,1644924356.440851,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
64a5e176-5e7b-45d6-ba80-fa7cb3aaadfb,debug,Resizing image [/var/www/.data/files/060589b0/f5e3/4259/85de/a762976258a3/060589b0-f5e3-4259-85de-a762976258a3] to [/var/www/.data/files/060589b0/f5e3/4259/85de/a762976258a3/060589b0-f5e3-4259-85de-a762976258a3]; dimensions [2400 x 2400].,,Edde\Image\ImageService,2022-02-14 10:26:17.0,dd3b1b15-96a2-4927-a319-56259dea2f17,5d17d29a-1cc5-48f6-9a53-e6a1033e7d9b,1644834377.588643,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6511918e-d68f-4aaa-a896-54260828ef89,info,Job (probably) running [yes] [pid: 104]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=c0832aa5-2337-4707-bdd1-3b3a2b352bcd' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' 'ca4f5242-5d72-4218-803e-712037a13add'].,,job,2022-02-14 06:34:21.0,c0832aa5-2337-4707-bdd1-3b3a2b352bcd,,1644820461.362779,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6524dd9c-4cba-4d7c-b077-f19ea7a006a9,debug,Imagick available yes,,Edde\Image\ImageService,2022-02-14 06:29:54.0,e2bec227-c5c7-4148-b947-476878bbb783,01329864-2527-4164-90c5-60ea5087910f,1644820194.310189,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
65645861-ba65-4b47-8b9c-fdca2e3c64e0,info,"Executing job service [Edde\Image\ImageJobService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 06:00:22.0,a3a05228-9ef0-4f25-bf68-945c504149b6,a18a3fd7-d0e2-4bc2-aa2c-e9ed33a6ea89,1644818422.927695,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6566794a-3f3a-4dde-aedd-e3c4ec8686b6,debug,Image saved to [/var/www/.data/files/8f23e9d1/46d7/45c2/9b78/275ecea394cd/8f23e9d1-46d7-45c2-9b78-275ecea394cd].,,Edde\Image\ImageService,2022-02-14 06:34:00.0,f213bceb-7a55-44fd-bd0e-316df3d205c1,19160d8c-fc6b-418b-a0c7-77ccc1f7f6e6,1644820440.187002,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
656875b4-25de-475c-9938-3163cd78cfd3,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-14 06:34:01.0,a066d925-8b46-4f2a-82a2-034e54c75c07,f213bceb-7a55-44fd-bd0e-316df3d205c1,1644820441.75019,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
656ec060-3f69-4149-92e8-9b6c392a181c,info,"Job successfully finished, setting job done.",,job,2022-02-14 01:25:40.0,d6c0e3dc-5808-49d0-91a0-52c531c885cd,08013538-3aec-4527-9569-a443f1cb02bb,1644801940.678343,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
658a8574-e735-4718-95d0-814a50a804b2,error,"Endpoint exception, cache cleared!",,request,2022-02-20 11:04:45.0,62c3cb6e-63ed-4bcb-9401-5d7993c2177a,,1645355085.97908,null,
65f59900-e1cc-46c9-9d01-41c40a7d99ab,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-18 12:53:35.0,b232460b-64df-4d46-9c5c-a2fa13627434,296d37c7-9d59-45e4-a4d2-6d765d8820c8,1645188815.315695,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66064474-abb7-4a35-8625-323e2921353a,debug,Image loaded,,Edde\Image\ImageService,2022-02-14 06:33:08.0,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,edba252d-0cea-4e52-84ad-a0ac675317a9,1644820388.926426,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66520a19-c8e9-40db-8027-97dcc7dc1e30,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-14 06:29:58.0,e2bec227-c5c7-4148-b947-476878bbb783,01329864-2527-4164-90c5-60ea5087910f,1644820198.727765,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
666adade-e397-405a-af56-29633ca15520,info,New job [4a119b35-34d0-42eb-8f3d-45807ad7b504].,,job,2022-02-18 12:53:35.0,296d37c7-9d59-45e4-a4d2-6d765d8820c8,,1645188815.079242,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
666e1510-5bca-448f-99f2-4337efaf8561,info,Job (probably) running [yes] [pid: 68]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=fee7a2e8-4f5a-4f04-8b6c-c9730c627d2a' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' '4e2f8614-75ab-4603-827f-30cfe5fb59be'].,,job,2022-02-16 01:02:00.0,fee7a2e8-4f5a-4f04-8b6c-c9730c627d2a,,1644973320.335687,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6673dd04-ca88-46fe-93b1-e4c2a80ea95b,info,"Job successfully finished, setting job done.",,job,2022-02-14 19:31:07.0,88a434e4-4e9d-47bb-840e-08d8b0d9d3f1,09962ad1-7ee6-40b8-a297-49948eba32f9,1644867067.112951,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66767bfb-7be8-479e-8f0e-91e17c030731,info,PHP executable [/usr/local/bin/php].,,job,2022-02-16 00:59:52.0,7873e87e-667f-4e65-b46c-74cd91f48a55,,1644973192.871019,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
667e308d-e19d-4c45-a6ce-91826fd30b83,info,Job (probably) running [yes] [pid: 36]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=6384ca0a-ad7c-4f25-ae5d-9ac94c3a5f92' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' 'fe332fab-f933-4496-ba05-297b149615cd'].,,job,2022-02-15 11:25:55.0,6384ca0a-ad7c-4f25-ae5d-9ac94c3a5f92,,1644924355.542699,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6681ea00-6129-44a9-a9fb-07b5cce634bd,debug,"Resized ""original"" file.",,Edde\Image\ImageJobService,2022-02-17 10:54:01.0,70ca617e-1f6d-48b5-8277-77630a1c62f6,39e7fa58-6d29-4a56-b3f9-4db8814a8499,1645095241.715766,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
669087fe-75f2-4075-acdc-0d91c4ae6371,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-03-06 00:39:06.0,be714c1d-55a8-469e-9c07-ae534046cd2c,ec633af9-ec7f-4d2b-8f91-78754c1c5746,1646527146.779517,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66a42697-12b0-4bfa-8df2-e3a88b056860,error,"Endpoint exception, cache cleared!",,request,2022-02-14 19:27:48.0,a89c2344-7ff4-4f7b-9aa0-9e89c990b998,,1644866868.205003,null,
66bc32e0-24a8-401f-9eb3-99435e66c92c,error,SQLSTATE[HY000]: Illegal parameter data types varchar and row for operation '=',,"",2022-02-15 11:31:59.0,bf622534-206d-48df-8ec8-337c07b9e495,,1644924719.440127,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66e766e8-9c4a-466d-8229-68573ee5d5bf,info,PHP executable [/usr/local/bin/php].,,job,2022-02-14 06:09:47.0,f64e2685-d58e-4445-8c69-d419bd966d6f,,1644818987.141986,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
66fe0225-f9fd-4521-8ecb-51f542ed7daa,info,"Executing job service [Edde\File\FileGcService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 10:26:21.0,61fbfed8-3f38-4daf-8b3e-195e9a655998,dd3b1b15-96a2-4927-a319-56259dea2f17,1644834381.978684,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
671528e3-1b30-4ee9-ad9b-635195d1a61a,info,Resolved language [] for current user [upgrade]; default [null].,,"",2022-02-15 14:43:39.0,08699002-c9a1-46f6-8982-3ed67a5133dd,61026d40-b52c-42af-b749-44dc17b05d8a,1644936219.048689,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6717cb14-115b-4bbe-b136-739e39505636,debug,Resizing image [/var/www/.data/files/9b6f602a/487d/462c/9ff9/5bf71faf96e5/9b6f602a-487d-462c-9ff9-5bf71faf96e5] to [/var/www/.data/files/9b6f602a/487d/462c/9ff9/5bf71faf96e5/9b6f602a-487d-462c-9ff9-5bf71faf96e5]; dimensions [2400 x 2400].,,Edde\Image\ImageService,2022-02-17 11:11:39.0,e642c796-5b75-4489-9896-d27eb5a12a48,49fc850d-2387-4229-8a62-ce09d6882385,1645096299.15279,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6729bc5a-14bb-4096-993b-9eac96b29ba7,debug,"Created ""preview"" file [/var/www/.data/files/68565787/64dd/4f24/ad6f/854bd1f85a4c/68565787-64dd-4f24-ad6f-854bd1f85a4c].",,Edde\Image\ImageJobService,2022-02-14 06:34:24.0,d070d1e3-15e0-4e64-a06c-136d4f99bbd4,c0832aa5-2337-4707-bdd1-3b3a2b352bcd,1644820464.911953,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
674461ad-81c4-4580-b123-8e1df82e382c,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-02-22 10:26:58.0,3efd68d9-d952-49f8-a799-08f067c2a838,,1645525618.782276,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6754bdef-dbc1-4d65-8ea7-b668a0200aff,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-14 01:33:25.0,de6798b9-5389-4daa-8550-1640be3b007c,52ab0e5c-8613-4f2e-baee-7e0b055b75fb,1644802405.730625,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
676dfbc0-b404-4122-8777-e482a7892b48,info,New job [ae1f392a-6669-4a7f-8490-12460b4a1aa0].,,job,2022-02-14 01:15:51.0,08013538-3aec-4527-9569-a443f1cb02bb,,1644801351.859225,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
67bb5fce-a3f8-4542-9df5-09ed0c2c9e66,info,Executing background job for [Edde\Excel\ExcelImportService] in [Edde\Job\CliJobExecutor].,,job,2022-02-14 01:15:59.0,08013538-3aec-4527-9569-a443f1cb02bb,,1644801359.813109,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
67bcd586-4131-4b55-bd60-99a3f844236e,error,"Requested an user ID, but no user has been selected.",,"",2022-02-19 09:16:59.0,469890af-322b-4ccf-8d21-8bf65463e4fb,,1645262219.280808,null,
6807ebb5-cbdd-413b-a610-abfbe2263cdd,info,PHP executable [/usr/local/bin/php].,,job,2022-03-06 13:14:47.0,14deeea0-67da-424d-8f05-bad1946edb36,,1646572487.058493,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
68204c82-f268-4bff-8c91-803e39ecea98,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-20 00:54:03.0,83877c65-c1f2-4be8-9ddf-80b6af8da11f,05c9dc4e-9eb8-46de-99f6-624d154b2770,1645318443.223298,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6835bbd8-edf3-45c4-8f27-0950cafef038,debug,"Done, time to go.",,Edde\Image\ImageJobService,2022-02-14 06:36:31.0,db1e8b4b-68dc-4f6a-9007-71067e68dcdb,d6934765-5f91-4a55-9179-f71094c943c2,1644820591.644739,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
68ca40cd-ea3a-4db2-8c9a-170a1f7eeed4,error,"Requested an user ID, but no user has been selected.",,"",2022-02-16 20:42:14.0,ce053fb8-3ea4-4470-bb07-d7753ab1bf84,,1645044134.324454,null,
68cfd42a-56f5-4bef-b3e7-db1166e428e3,debug,Format set,,Edde\Image\ImageService,2022-02-17 10:55:50.0,dab35137-248b-4bb8-81f0-89080f3ada0a,c8ed542e-88fa-4118-a1dc-b7fdb4554a45,1645095350.616224,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
68d82832-b603-46ab-8ca4-d3b0e1ed7bf7,info,New job [b9005b72-c5b0-4d1c-98ea-b0fd4ffc4ad0].,,job,2022-02-14 14:14:01.0,00a98d7a-a004-40a6-a71b-443f6bdb6d7c,,1644848041.264281,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
68f28a54-3623-47a3-ad89-adbe9e0bfd46,info,New job [16566921-c0ab-46fd-ac4a-501225284d64].,,job,2022-02-14 06:07:50.0,8d2f7238-77ca-4694-9f2d-f3fb3fb78065,,1644818870.34108,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
694e5cfe-3c42-4c93-ab8a-af80cc47322e,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-03-07 10:56:58.0,8271047f-a67d-41be-b139-7f0f1067334e,d5a0cb8b-a9cc-4696-b576-da323502a44a,1646650618.888033,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
69b06e55-4d62-4e41-9a43-a7965696f947,info,"Job successfully finished, setting job done.",,job,2022-02-14 01:25:37.0,292589b5-a3b1-44b7-bed2-c6d3b8049ba4,08013538-3aec-4527-9569-a443f1cb02bb,1644801937.171899,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
69d5b50e-db64-4600-9d25-a3a7b05edbeb,debug,Resizing image [/var/www/.data/files/5dc155ee/6527/424b/ab31/69df4346c19d/5dc155ee-6527-424b-ab31-69df4346c19d] to [/var/www/.data/files/5dc155ee/6527/424b/ab31/69df4346c19d/5dc155ee-6527-424b-ab31-69df4346c19d]; dimensions [2400 x 2400].,,Edde\Image\ImageService,2022-02-14 10:27:12.0,67ea6972-ed7f-4f84-8b18-8ee471892ef6,70ceafa1-60b2-45ef-8eaf-9a4c5f96ae48,1644834432.56389,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
69f7b776-71d2-4ee8-b60a-54acffff11f2,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-02-14 07:44:11.0,1a6d87c9-d9ef-434d-ac21-c2bb052a8bf6,05714fc0-ed53-4301-b7df-bf5c445866c5,1644824651.588414,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
69fce114-9e85-4916-8b34-ce1a746136f8,info,"Executing job service [Edde\Excel\ExcelImportService], user id [cefce5d6-ebbc-42be-b135-0e4c713da34a].",,job,2022-02-14 01:16:06.0,d6c0e3dc-5808-49d0-91a0-52c531c885cd,08013538-3aec-4527-9569-a443f1cb02bb,1644801366.774639,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6a0606eb-3b49-4185-b6c8-66577bc59efa,debug,Imagick available yes,,Edde\Image\ImageService,2022-02-17 10:55:53.0,dab35137-248b-4bb8-81f0-89080f3ada0a,c8ed542e-88fa-4118-a1dc-b7fdb4554a45,1645095353.357085,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6a20de32-17ac-4ed4-9f9c-4bb991bf76e6,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-14 10:27:37.0,2c92a3c3-4f4a-42ba-a14b-1c05ab00207b,665d74a1-d1a1-493c-9b18-a16eec0c9490,1644834457.161352,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6a4254cd-a30a-4a47-b0c7-571d6495a439,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-02-14 01:15:50.0,08013538-3aec-4527-9569-a443f1cb02bb,,1644801350.677678,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6a62126f-2420-45dc-b18f-186b844ae38f,info,New job [51673cc6-0942-482b-82b6-a0562f04a12a].,,job,2022-02-22 10:46:07.0,d05120a1-2ea0-4eda-981f-0cceccbe33f6,,1645526767.016923,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6a6e21a3-a797-4912-bffa-345ac6771a9f,debug,Image saved to [/var/www/.data/files/daa73fac/925f/41a4/b727/5ba2cf1b1956/daa73fac-925f-41a4-b727-5ba2cf1b1956].,,Edde\Image\ImageService,2022-02-14 06:33:13.0,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,edba252d-0cea-4e52-84ad-a0ac675317a9,1644820393.511156,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6ab2821f-afa8-4947-a62f-5f32344d55a7,debug,"Refreshed ""original"" file.",,Edde\Image\ImageJobService,2022-02-14 06:33:12.0,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,edba252d-0cea-4e52-84ad-a0ac675317a9,1644820392.140185,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6ae11749-f10c-414b-887b-96ef5ab4f9eb,info,"Executing job service [Edde\Excel\ExcelImportService], user id [cefce5d6-ebbc-42be-b135-0e4c713da34a].",,job,2022-02-14 01:15:52.0,9b879a67-81b4-420f-8b39-ee33c0e81049,08013538-3aec-4527-9569-a443f1cb02bb,1644801352.212453,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6ae5e622-e5a3-4b55-b760-f38bc9e9e7cf,info,PHP executable [/usr/local/bin/php].,,job,2022-02-14 07:46:38.0,ddcfa14d-4ef3-465c-b294-ed41a826fcff,,1644824798.317804,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6af96797-6a7f-48b3-8464-2868f6732992,debug,Resizing image [/var/www/.data/files/30822089/a03e/4112/8df3/3015a7e30444/30822089-a03e-4112-8df3-3015a7e30444] to [/var/www/.data/files/30822089/a03e/4112/8df3/3015a7e30444/30822089-a03e-4112-8df3-3015a7e30444]; dimensions [2400 x 2400].,,Edde\Image\ImageService,2022-02-14 10:26:49.0,fdd0e459-bb0e-43d1-9d64-51099be278db,bb49c6ee-e25b-4cd2-be51-639430d59631,1644834409.412742,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6b222966-9401-4fdd-b4cc-4bd1bb40f32d,info,Resolved language [] for current user [upgrade]; default [null].,,"",2022-02-15 14:43:38.0,04fdcd14-b984-4022-a2c3-2a276b80fcf6,61026d40-b52c-42af-b749-44dc17b05d8a,1644936218.939846,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6b22a91d-6bcd-47f9-ac97-876643f6163f,error,"Requested an user ID, but no user has been selected.",,"",2022-02-14 06:38:49.0,2ac05111-5f9b-4ab2-a2f4-d5cb9fa448a6,,1644820729.719845,null,
6b26a580-201d-4a6f-9288-63aa2ae938f3,error,Missing ID for an update of [z_cache]!,,"",2022-02-19 09:17:02.0,8c0a3d8c-faa5-44ff-8a7f-228d6e75cb21,,1645262222.588921,null,
6b277617-b137-48e7-8278-49e269105546,info,"Job successfully finished, setting job done.",,job,2022-02-14 01:45:57.0,48355af0-ec35-4522-8d55-d8fa31d01e5b,a5786b6f-1fac-4014-b94e-9dc95cd0a551,1644803157.55965,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6b6638cc-e3eb-473e-b893-cb93a39baf75,info,PHP executable [/usr/local/bin/php].,,job,2022-02-18 12:37:11.0,f58a0dcf-2152-4019-ad33-0abffe246f8b,,1645187831.909243,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6b78d297-06fd-4456-a264-39819cbecd39,info,Running job [ff605f0e-eb0f-4e4d-b2cc-334736a352c3],,job,2022-03-07 10:56:58.0,8271047f-a67d-41be-b139-7f0f1067334e,d5a0cb8b-a9cc-4696-b576-da323502a44a,1646650618.703329,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6b96dac6-15e6-4a1c-b61e-c63bd3dde60f,debug,Starting image service.,,Edde\Image\ImageJobService,2022-02-14 06:33:30.0,28780931-3313-4cb0-ba4b-54f244b92adb,22b63bd0-7889-496d-9fc6-1f8a355eb19d,1644820410.584444,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6b9be67d-23de-4616-8ebb-7ef762d944b9,info,"Executing job service [Edde\File\FileGcService], user id [41e6a934-d768-449a-a5f6-88939c968ff8].",,job,2022-02-14 02:52:24.0,fde82f82-a89e-4a81-b18a-e173f3e2f71c,52217142-b8af-499d-ba1b-fc6e64e27262,1644807144.061061,null,41e6a934-d768-449a-a5f6-88939c968ff8
6bc53cbb-4d64-42b0-845b-d358baa15f91,info,Running job [f8db8107-a04c-457a-a088-635a5a14e7c9],,job,2022-02-15 14:43:39.0,08699002-c9a1-46f6-8982-3ed67a5133dd,61026d40-b52c-42af-b749-44dc17b05d8a,1644936219.039256,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
6bcc17b9-0c6e-47fd-a76e-3187ec682cd1,info,"Job successfully finished, setting job done.",,job,2022-02-15 11:26:07.0,71bed94b-4c4a-46c0-829d-543bf7befb6d,6384ca0a-ad7c-4f25-ae5d-9ac94c3a5f92,1644924367.099364,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6be4c9d8-982e-46cf-a0bf-0b7730d67e73,debug,Imagick available yes,,Edde\Image\ImageService,2022-02-14 10:27:32.0,665d74a1-d1a1-493c-9b18-a16eec0c9490,18b8a9e8-17d7-4aef-80a2-f5fcf31e2757,1644834452.516586,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6be9fa6b-deb4-461d-9132-5f5678904d46,debug,Resizing image [/var/www/.data/files/5a20eb25/d55f/499c/ad43/beed26f8d390/5a20eb25-d55f-499c-ad43-beed26f8d390] to [/var/www/.data/files/5a20eb25/d55f/499c/ad43/beed26f8d390/5a20eb25-d55f-499c-ad43-beed26f8d390]; dimensions [200 x 200].,,Edde\Image\ImageService,2022-02-14 06:36:30.0,db1e8b4b-68dc-4f6a-9007-71067e68dcdb,d6934765-5f91-4a55-9179-f71094c943c2,1644820590.471302,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c0237eb-3c4e-4b9e-9e0e-9801ac7f4c83,info,Job (probably) running [yes] [pid: 226]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=68a9925e-343e-48c4-9fa2-6a8aa2dcff52' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' '8e674b61-6951-4714-a6d3-f243ace5f521'].,,job,2022-03-07 09:59:43.0,68a9925e-343e-48c4-9fa2-6a8aa2dcff52,,1646647183.895337,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c0923d7-c59b-4eb3-9783-bd4fcb7c2e10,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [14ee39ce-8c1f-4bba-af12-ec62469f53da],,job,2022-02-14 01:44:29.0,c40f42ff-5511-4c83-b471-2a6b81bc43f9,0ac62356-a7c7-4311-b96d-40214ea971b8,1644803069.636764,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c230e1a-bcde-49ff-9361-4b491c5b7f43,info,Running job [f385d3c2-79bc-4f5c-9ef7-a3b7afc7f405],,job,2022-02-14 18:51:24.0,f0ec099e-01d1-4457-82ab-e61aa1690318,a64577d4-6a87-4157-acd0-92b64e76b183,1644864684.234864,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c4df05d-4a53-46fa-8203-88b60014f49d,debug,"Created ""original"" file [/var/www/.data/files/30822089/a03e/4112/8df3/3015a7e30444/30822089-a03e-4112-8df3-3015a7e30444].",,Edde\Image\ImageJobService,2022-02-14 10:26:49.0,fdd0e459-bb0e-43d1-9d64-51099be278db,bb49c6ee-e25b-4cd2-be51-639430d59631,1644834409.411072,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c59b61f-1efc-4970-abe8-8aa57ac06895,info,"Executing job service [Edde\Image\ImageJobService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-17 11:18:37.0,3277859b-e413-4479-a2a6-b8fe7aca3999,58f49950-1536-4e90-94b9-cfc253f97e4d,1645096717.978006,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c5e0d5d-7b4e-4646-83c0-5898936ee247,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-14 01:37:30.0,0891a659-6d54-4b57-9913-d9bf22d993f1,d9993e46-88ca-402f-a21c-a3909f86141b,1644802650.667939,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c80d1d4-ed8f-47c6-a844-06ceeae804a9,error,"Endpoint exception, cache cleared!",,request,2022-02-15 18:06:14.0,16da549c-c73a-4cdb-8561-40b4c08737dd,,1644948374.093114,null,
6c830a5f-e3e3-448e-b974-7ba13ab7cb6e,info,Finished.,,job,2022-02-17 11:50:49.0,9658bb28-7b15-435e-a542-0cb9494024fa,769c01b1-621c-4ee1-b9e5-4e60e8c9ef7b,1645098649.734521,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c95bc11-f968-4b95-b201-f772ef7ebfb3,info,"Job successfully finished, setting job done.",,job,2022-02-14 14:14:02.0,73f1304a-759c-4fee-b2c4-730c01d44908,00a98d7a-a004-40a6-a71b-443f6bdb6d7c,1644848042.050214,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
6c98c00b-3864-48f3-bdd9-b1755d1c614d,info,Finished.,,job,2022-02-18 12:53:42.0,6dd20364-35b7-48de-ba71-5ba7ed073863,b232460b-64df-4d46-9c5c-a2fa13627434,1645188822.757783,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
